index	task_name	video_name	question_id	question	answer_number	candidates	answer
190-1	VideoMME	PSC_HUeqaUk.mp4	190-1	What is the main event taking place?	2	['A. A theater play.', 'B. A dance recital.', 'C. A live concert.', 'D. A film screening.']	C
190-2	VideoMME	PSC_HUeqaUk.mp4	190-2	Which of the following is visible on the background screen?	3	['A. A tropical beach.', 'B. A plane flying in the sky.', 'C. A city skyline.', 'D. A boat on the water.']	D
190-3	VideoMME	PSC_HUeqaUk.mp4	190-3	Based on the audience's reaction, what is the most likely atmosphere in the venue?	0	['A. Excited and energetic.', 'B. Solemn and quiet.', 'C. Confused and curious.', 'D. Bored and uninterested.']	A
191-1	VideoMME	vQTQJ1Mlzqo.mp4	191-1	How many tricks are performed in this video?	1	['A. 4.', 'B. 5.', 'C. 6.', 'D. 7.']	B
191-2	VideoMME	vQTQJ1Mlzqo.mp4	191-2	What finger is wrapped with the third rubber band trick in this video?	2	['A. Ring finger.', 'B. Index finger.', 'C. Middle finger.', 'D. Little finger.']	C
191-3	VideoMME	vQTQJ1Mlzqo.mp4	191-3	Which sentence best describes the first rubber band trick shown in the video?	0	['A. A rubber band mysteriously jumps from being wrapped around the wrist to a smart phone.', 'B. A rubber band jumps from being wrapped around the pinkie and ring fingers to the first and middle fingers of the same hand and then back again.', 'C. A rubber band seems to switch places between the fingers, and the second rubber band appears to block it.', 'D. A thumb gets rid of being wrapped by a rubber band.']	A
192-1	VideoMME	gTBRQaBRiSs.mp4	192-1	As can be seen in the video, how many judges are watching the show?	0	['A. 4.', 'B. 5.', 'C. 6.', 'D. 7.']	A
192-2	VideoMME	gTBRQaBRiSs.mp4	192-2	According the video, what makes the audience shocked and rise to applaud?	3	['A. The performer sings a beautiful opera aria in multiple languages.', 'B. The performer showcases a mesmerizing display of fire-breathing skills.', 'C. The performer does a series of impressive acrobatic flips and somersaults.', 'D. The performer levitates with only a stick supporting him.']	D
192-3	VideoMME	gTBRQaBRiSs.mp4	192-3	Which regional clothes does the performer wear in the video?	1	['A. Chinese clothes.', 'B. Indian clothes.', 'C. Egyptian clothes.', 'D. Mexican clothes.']	B
193-1	VideoMME	jznsxDcKSnE.mp4	193-1	What clothes does the performer wear in the video?	3	['A. Black shirts and black pants.', 'B. Pink shirts and pink pants.', 'C. Black shirts and pink pants.', 'D. Pink shirts and black pants.']	D
193-2	VideoMME	jznsxDcKSnE.mp4	193-2	Based on the video, when are the lights turned on during the performance?	1	['A. When the woman walks around the lightning ball.', 'B. When the woman starts fanning to make snow.', 'C. When the woman puts a pink ball into her mouth.', 'D. When the woman bows to the audience.']	B
193-3	VideoMME	jznsxDcKSnE.mp4	193-3	What does she do after picking a pink ball from the thunder in the video?	2	['A. She throws it away.', 'B. She puts it into her pocket.', 'C. She puts it in her ear but fetches it from her mouth.', 'D. None of the above.']	C
194-1	VideoMME	fRf2aYYPrkc.mp4	194-1	Based on the video, what most likely roles do the man and woman have alongside the magician?	2	['A. Audience.', 'B. Performers.', 'C. Volunteers.', 'D. Magician assistants.']	C
194-2	VideoMME	fRf2aYYPrkc.mp4	194-2	As depicted in the video, what occurs when the magician taps only the man on the shoulder?	0	['A. The woman also feels his touch.', 'B. The man does not feel his touch.', 'C. The man also touches the woman.', 'D. The woman is asked to touch the man.']	A
194-3	VideoMME	fRf2aYYPrkc.mp4	194-3	What does the magician not do according to the video?	1	['A. He taps the man on the shoulder.', "B. He puts a coin in the man's mouth.", "C. He rubs the woman's nose using a playing card.", 'D. He asks the woman to close her eyes.']	B
195-1	VideoMME	QGHVpr8FIN8.mp4	195-1	What happens to the balloon in the video?	1	['A. The balloon becomes colorful.', 'B. The balloon is popped and turns into a pigeon.', 'C. The balloon is taken away by a stage crew.', 'D. The balloon is released and travels into the air.']	B
195-2	VideoMME	QGHVpr8FIN8.mp4	195-2	What does the performer have in his hand at the beginning of this video?	2	['A. A balloon.', 'B. A fan.', 'C. An umbrella.', 'D. A ribbon.']	C
195-3	VideoMME	QGHVpr8FIN8.mp4	195-3	What are the colors of the fan?	0	['A. Orange, white and green.', 'B. Pink, white and green.', 'C. White, pink and green.', 'D. Green, orange and pink.']	A
196-1	VideoMME	lNKtsi2Cu0E.mp4	196-1	What are the tools the man  in this video used to perform magic?	3	['A. Dices.', 'B. Rubber bands.', 'C. Coins.', 'D. Cards.']	D
196-2	VideoMME	lNKtsi2Cu0E.mp4	196-2	What is the color of the performer's hair in this video?	3	['A. Black.', 'B. White.', 'C. Grey.', 'D. None of the above because he does not have hair.']	D
196-3	VideoMME	lNKtsi2Cu0E.mp4	196-3	As can be seen in the video, what does the performer do when he leaves the stage?	2	['A. He does a forward roll.', 'B. He claps his hands.', 'C. He sucks on a card.', 'D. He bows to the audience.']	C
197-1	VideoMME	1q-5IIyZL20.mp4	197-1	According the video, what is the appearance of the clothes worn by the man holding a dog?	0	['A. A lovable magic dragon.', 'B. A tree with lots of leaves.', 'C. An elderly yellow cat.', 'D. A sweet candy.']	A
197-2	VideoMME	1q-5IIyZL20.mp4	197-2	What is the function of the black plastic bag shown in the video?	3	["A. To store the dog's treats for later.", "B. To carry the dog's toys during walks.", 'C. To collect water for the dog to drink.', "D. To catch the dog's poo."]	D
197-3	VideoMME	1q-5IIyZL20.mp4	197-3	Which of the following items is not placed on the judge's table who is speaking at the end of this video?	0	['A. A stuffed toy of a dragon.', 'B. A photo of a white dog.', 'C. Two mugs.', 'D. A microphone.']	A
198-1	VideoMME	V_skpmEXebM.mp4	198-1	What is the magic trick in this video?	2	['A. The performer turns 100 dollars to 50.', 'B. The performer makes 50 dollars disappear.', 'C. The performer turns 50 dollars to 100.', 'D. The performer creates 50 dollars.']	C
198-2	VideoMME	V_skpmEXebM.mp4	198-2	Which statement accurately describes a similarity between the two men in this video?	0	['A. They both wear sunglasses.', 'B. They both wear black shorts.', 'C. They are both in black.', 'D. They both wear beards.']	A
198-3	VideoMME	V_skpmEXebM.mp4	198-3	What is this video mainly about?	3	['A. The man in black performs a mind-reading act with a volunteer from the audience.', 'B. The man in black showcases his skills in playing the guitar to a live audience.', 'C. The man in black teaches a group of students how to solve complex math problems.', 'D. The man in black performs a money magic to another man in blue in public.']	D
199-1	VideoMME	sxsjigV9S-Y.mp4	199-1	Why do the men on the stage look similar to each other?	1	['A. Because they made up to look similar.', 'B. Because they are twins.', 'C. Because a man is looking at a mirror.', 'D. None of the above is correct.']	B
199-2	VideoMME	sxsjigV9S-Y.mp4	199-2	What do the two men first perform on the stage?	2	['A. They draw curves on the screen.', 'B. They hug each other.', 'C. They run out of the screen.', 'D. They take a ladder from a bag.']	C
199-3	VideoMME	sxsjigV9S-Y.mp4	199-3	What happened to the curves they draw on the screen?	0	['A. They merged together and form a woman outline.', 'B. They dissipated and disappeared.', 'C. They merged together and disappeared.', 'D. None of the above is correct.']	A
200-1	VideoMME	LeBG88YT3rU.mp4	200-1	Which of the following best describes the subject matter of the video?	1	['A. A man is giving a virtual tour of a museum to a woman over FaceTime.', 'B. A man is performing an amazing card trick for a woman over FaceTime.', 'C. A woman is teaching a man how to bake a cake over FaceTime.', 'D. None of the above.']	B
200-2	VideoMME	LeBG88YT3rU.mp4	200-2	How did the woman respond to the performance in the video?	3	['A. She burst into laughters and could not stop.', 'B. She angrily threw the cards at the man.', 'C. She fainted from shock and had to be revived.', 'D. She was so surprised that she fell onto the sofa.']	D
200-3	VideoMME	LeBG88YT3rU.mp4	200-3	What is the background behind the woman in FaceTime?	2	['A. A bustling city street with skyscrapers and traffic.', 'B. A serene mountain landscape with snow-capped peaks.', 'C. A lot of windows and two sofa pillows.', 'D. A tropical beach with palm trees and clear blue water.']	C
201-1	VideoMME	k74LDvXSnHM.mp4	201-1	Based on the beginning of the video, during which holiday was the video most likely recorded?	0	['A. Halloween.', 'B. Christmas.', 'C. Chinese New Year.', 'D. Thanksgiving.']	A
201-2	VideoMME	k74LDvXSnHM.mp4	201-2	What caused the sudden fall of the woman in the video?	2	['A. She twisted her ankle.', 'B. She was tripped.', 'C. She was scared by a prank.', 'D. Cannot be determined.']	C
201-3	VideoMME	k74LDvXSnHM.mp4	201-3	According to the video, how many individuals are in the bathroom?	0	['A. 2.', 'B. 5.', 'C. 4.', 'D. 3.']	A
202-1	VideoMME	QtKT3q7xB4M.mp4	202-1	What was the final score of the man in the video?	1	['A. 140.', 'B. 160.', 'C. 200.', 'D. 180.']	B
202-2	VideoMME	QtKT3q7xB4M.mp4	202-2	What color shoes is the man wearing in the video who is playing the obstacle course game?	2	['A. Blue.', 'B. Yellow.', 'C. Red.', 'D. Green.']	C
202-3	VideoMME	QtKT3q7xB4M.mp4	202-3	Which of the following best describes the topic of the video?	1	['A. A fight.', 'B. An obstacle course game.', 'C. A movie.', 'D. A war.']	B
203-1	VideoMME	mD_7mhnPS_Y.mp4	203-1	In the opening scene of the video, how many stars are present on the trophy situated on the left hand side of the screen?	3	['A. 6.', 'B. 8.', 'C. 9.', 'D. 7.']	D
203-2	VideoMME	mD_7mhnPS_Y.mp4	203-2	Why were the two people so happy in the video?	3	['A. Because they practiced for eight hours a day.', 'B. Because they came to the United States.', 'C. Because they met their idols.', "D. Because they won the championship of America's Got Talent."]	D
203-3	VideoMME	mD_7mhnPS_Y.mp4	203-3	Which hairstyle is being worn by the host on stage in the video?	3	['A. White short hair.', 'B. Golden long hair.', 'C. Spiky hair.', 'D. Bald.']	D
204-1	VideoMME	pcm_E7UoKLo.mp4	204-1	According to the video, what country does the shortest woman in the world come from?	2	['A. Nepal.', 'B. China.', 'C. India.', 'D. United States.']	C
204-2	VideoMME	pcm_E7UoKLo.mp4	204-2	According to the opening scene of the video, what color tie is the man wearing with his suit?	3	['A. Black.', 'B. Red.', 'C. White.', 'D. Yellow.']	D
204-3	VideoMME	pcm_E7UoKLo.mp4	204-3	Based on the video, which statement is true regarding the height comparison of the world's shortest man and shortest woman?	2	['A. They are of the same height.', 'B. It is unclear from the video.', "C. The world's shortest woman is taller than the world's shortest man.", "D. The world's shortest man is taller than the world's shortest woman."]	C
205-1	VideoMME	EVnzXA9b7Ww.mp4	205-1	What is this video about?	0	['A. A dog broke the Guinness World Record for skateboarding.', 'B. A wedding.', 'C. A trip.', 'D. People are having parties on the lawn.']	A
205-2	VideoMME	EVnzXA9b7Ww.mp4	205-2	What clothing is the man wearing while holding the dog in the second half of the video?	0	['A. Blue and black T-shirt.', 'B. Red T-shirt.', 'C. Black leather jacket.', 'D. Black suit.']	A
205-3	VideoMME	EVnzXA9b7Ww.mp4	205-3	What color are the wheels of the skateboard used by the dog in the video?	1	['A. Black.', 'B. Orange.', 'C. White.', 'D. Green.']	B
206-1	VideoMME	4H8hcvNeWtg.mp4	206-1	What is the total number of people in the video?	0	['A. 7.', 'B. 6.', 'C. 5.', 'D. 8.']	A
206-2	VideoMME	4H8hcvNeWtg.mp4	206-2	Did they successfully play the game of telephone in the video?	1	['A. Yes..', 'B. No.', 'C. They did not play this game in the video.', 'D. It is not possible to determine from the video if they successfully played the game of telephone.']	B
206-3	VideoMME	4H8hcvNeWtg.mp4	206-3	How many people are wearing ties in the video?	0	['A. 4.', 'B. 5.', 'C. 3.', 'D. 2.']	A
207-1	VideoMME	RqA3LAo75kw.mp4	207-1	What game are they playing in the video?	3	['A. Dancing game.', 'B. Video game.', 'C. Singing game.', 'D. Drawing game.']	D
207-2	VideoMME	RqA3LAo75kw.mp4	207-2	How many people were shown in the video drawing on the stage?	3	['A. 6.', 'B. 3.', 'C. 4.', 'D. 5.']	D
207-3	VideoMME	RqA3LAo75kw.mp4	207-3	How many individuals depicted in the video are wearing glasses?	2	['A. 0.', 'B. 2.', 'C. 3.', 'D. 1.']	C
208-1	VideoMME	44ivpEIcBhE.mp4	208-1	Which instrument is the performer on the stage holding in the video?	1	['A. Trumpet.', 'B. Saxophone.', 'C. Violin.', 'D. Guitar.']	B
208-2	VideoMME	44ivpEIcBhE.mp4	208-2	Who was the first person to press the button and turn the chair around in the video?	0	['A. The woman in gold clothes.', 'B. Nobody.', 'C. The person performing on stage.', 'D. The man in a blue shirt.']	A
208-3	VideoMME	44ivpEIcBhE.mp4	208-3	Which option correctly indicates the number of microphones on the stage?	2	['A. 4.', 'B. 3.', 'C. 2.', 'D. 1.']	C
209-1	VideoMME	n7q1yYzx2g8.mp4	209-1	How many times do the two people in the video give different answers to the question?	1	['A. 4.', 'B. 3.', 'C. 6.', 'D. 5.']	B
209-2	VideoMME	n7q1yYzx2g8.mp4	209-2	Which country's flag is on the ribbon in the video?	0	['A. United Kingdom.', 'B. Germany.', 'C. China.', 'D. United States.']	A
209-3	VideoMME	n7q1yYzx2g8.mp4	209-3	According to the video,who spends more time on their phone?	0	['A. The man.', 'B. They spend the same amount of time.', 'C. The woman.', 'D. Unable to determine.']	A
210-1	VideoMME	XS6ysDFTbLU.mp4	210-1	How many people were challenged by the person in the video?	1	['A. 1.', 'B. 3.', 'C. 2.', 'D. 4.']	B
210-2	VideoMME	XS6ysDFTbLU.mp4	210-2	What color is the rope pulled by the person during the ice bucket challenge in the video?	1	['A. Black.', 'B. Red and white.', 'C. Yellow and green.', 'D. Gray.']	B
210-3	VideoMME	XS6ysDFTbLU.mp4	210-3	Based on the words spoken by the person in the video, what is the main significance of the activity shown in the video?	0	["A. To raise awareness for Lou Gehrig's disease.", 'B. To encourage individuals to push their limits.', 'C. To invite others to take part in the challenge.', 'D. Not relevant to physical health.']	A
211-1	VideoMME	lNO6cYxqMZk.mp4	211-1	What did the little girl not do after the performance?	1	['A. She gave five to her mom.', 'B. She took a bow to the audience.', 'C. She jumped up and down.', 'D. She shared an emotional hug with her mom.']	B
211-2	VideoMME	lNO6cYxqMZk.mp4	211-2	What is the background for the stage when the little girl and her mom jump on ropes in this video?	2	['A. Colorful backdrops and props.', 'B. A big visually horrible eye.', 'C. A huge full moon with light effects.', 'D. A plastic white ball with abstract designs.']	C
211-3	VideoMME	lNO6cYxqMZk.mp4	211-3	What is the color of the woman's nails?	0	['A. Pink.', 'B. Blue.', 'C. White.', 'D. Black.']	A
212-1	VideoMME	026dzf-vc5g.mp4	212-1	Which skill is not included in the little girl's performance?	0	['A. Backflip.', 'B. Cartweel.', 'C. Handstand.', 'D. Full split.']	A
212-2	VideoMME	026dzf-vc5g.mp4	212-2	According to the little girl's expression, how does she feel after finishing her performance?	3	['A. Depressed.', 'B. Ashamed.', 'C. Calm.', 'D. Excited.']	D
212-3	VideoMME	026dzf-vc5g.mp4	212-3	What is the color of the little girl wearing shorts?	1	['A. Pink.', 'B. Blue.', 'C. White.', 'D. Black.']	B
213-1	VideoMME	KEy2iCzpce4.mp4	213-1	What is the ending pose in the performance?	3	['A. The ending pose in her performance is a backflip followed by a mid-air split.', "B. The ending pose in her performance is a handstand on top of a partner's shoulders.", 'C. The ending pose in her performance is a handstand on top of a balancing ball.', 'D. The ending pose in her performance is balancing on a single leg with two hands holding the other leg.']	D
213-2	VideoMME	KEy2iCzpce4.mp4	213-2	What can be seen on her chin when she is being interviewd in this video?	1	['A. A scarf.', 'B. Scars.', 'C. A tattoo of a butterfly.', 'D. A sparkling diamond piercing.']	B
213-3	VideoMME	KEy2iCzpce4.mp4	213-3	What does the girl wear during the performance?	2	['A. Shirts.', 'B. A necklace.', 'C. Dress.', 'D. A hat.']	C
214-1	VideoMME	dH8l--46j6s.mp4	214-1	Which pose appears in this video?	2	["A. The woman balances on the man's shoulders.", 'B. The man and woman perform a synchronized backflip.', "C. The man handstands on the woman's stomach.", 'D. The man lifts the woman with one hand.']	C
214-2	VideoMME	dH8l--46j6s.mp4	214-2	According to the video, what synchronized action do the two performers engage in simultaneously?	0	['A. A synchronized cartwheel.', 'B. A backflip with a twist.', 'C. A handstand followed by a somersault.', 'D. A high jump with a full split in mid-air.']	A
214-3	VideoMME	dH8l--46j6s.mp4	214-3	What does the male performer wear in this video?	1	['A. Black pants and white shorts.', 'B. Black pants with a naked upper body.', 'C. Black pants with a naked upper body.', 'D. Black pants with a naked upper body.']	B
215-1	VideoMME	VmNBt1tzC6k.mp4	215-1	What is this video mainly about?	1	['A. This video is mainly about a gymnastics team showcasing their skills in a high-flying trapeze performance.', 'B. This video is mainly about several gymnastics teams participating an acrobatic competition.', 'C. This video is mainly about a gymnastics team training for an upcoming synchronized swimming competition.', 'D. This video is mainly about a group of gymnasts attempting to break the world record for the longest handstand.']	B
215-2	VideoMME	VmNBt1tzC6k.mp4	215-2	What is the ending pose of the team at the end of this video?	2	['A. The ending pose of the team is a human pyramid with five people stacked on top of each other.', 'B. The ending pose of the team is a synchronized backflip performed simultaneously by all members.', 'C. The ending pose of the team resembles a blossoming flower, with one person positioned in the center and two others on either side.', 'D. The ending pose of the team is a handstand pyramid with all members balancing on their hands.']	C
215-3	VideoMME	VmNBt1tzC6k.mp4	215-3	How many individuals are in the team, with each person dressed in yellow?	0	['A. 4.', 'B. 3.', 'C. 5.', 'D. 6.']	A
216-1	VideoMME	5Knkqo-lYF0.mp4	216-1	What does the girl wear above the head during her performance?	3	['A. A red hat.', 'B. A yellow headscarf.', 'C. A red headscarf.', 'D. A yellow hat.']	D
216-2	VideoMME	5Knkqo-lYF0.mp4	216-2	Which sentence best describes the girl's dress?	1	['A. It is over-sized for her.', 'B. It is colorful.', 'C. It is very long.', 'D. None of the above is correct.']	B
216-3	VideoMME	5Knkqo-lYF0.mp4	216-3	How many rolls does the girl do in her performance?	0	['A. More than 5 but less than or equal to 10.', 'B. Less than or equal to 5.', 'C. More than 10 but less than or equal to 15.', 'D. More than 15.']	A
217-1	VideoMME	BrrDT_uYQsg.mp4	217-1	What is the physique of the athletes?	0	['A. Three of them have a strong build, while one is thin.', 'B. All of them have a strong build.', 'C. All of them have a thin physique.', 'D. None of the above options is correct.']	A
217-2	VideoMME	BrrDT_uYQsg.mp4	217-2	Which sports in this video involve athletes utilizing humans as tools?	3	['A. Hula hooping.', 'B. Nunchakus.', 'C. Horse-vaulting.', 'D. Rope jumping.']	D
217-3	VideoMME	BrrDT_uYQsg.mp4	217-3	What do the athletes wear during their performance?	1	['A. Red shorts and red pants.', 'B. Yellow shorts and red pants.', 'C. Yellow shorts and yellow pants.', 'D. Red shorts and yellow pants.']	B
218-1	VideoMME	jmE9y0vv2aM.mp4	218-1	If the man is 180cm tall, what is the estimated diameter of the pilates ball which the man is playing with?	2	['A. About 200cm.', 'B. About 150cm.', 'C. About 100cm.', 'D. About 50cm.']	C
218-2	VideoMME	jmE9y0vv2aM.mp4	218-2	How many different tricks does the man show inside the house?	2	['A. 1.', 'B. 2.', 'C. 3.', 'D. 4.']	C
218-3	VideoMME	jmE9y0vv2aM.mp4	218-3	What does the man wear outside the house?	3	['A. White shirts and black shorts.', 'B. Black shirts and white shorts.', 'C. White shirts and white shorts.', 'D. Black shirts and black shorts.']	D
219-1	VideoMME	fSDq8CPXHQM.mp4	219-1	Where do the events in this video take place?	1	['A. In the gym.', 'B. In the theater stage.', 'C. In the rehearsal room.', 'D. None of the above.']	B
219-2	VideoMME	fSDq8CPXHQM.mp4	219-2	Which skill does not appear in her performance?	2	['A. Pole skills.', 'B. Loop skills.', 'C. Stilts skills.', 'D. Human pyramid skills.']	C
219-3	VideoMME	fSDq8CPXHQM.mp4	219-3	What is the stage background where several male performers are holding long sticks?	0	['A. A sailboat.', 'B. A forest.', 'C. A moon.', 'D. A computer.']	A
220-1	VideoMME	D61jenC5oBA.mp4	220-1	Which skill does not appear in her performance?	3	['A. A human pyramid with the man standing on the shoulders of the woman.', 'B. A full split by the woman.', 'C. A forward roll by the woman.', 'D. A backflip by the man.']	D
220-2	VideoMME	D61jenC5oBA.mp4	220-2	What color do the clothes of the two players have in common?	1	['A. Grey.', 'B. Yellow.', 'C. Black.', 'D. Purple.']	B
220-3	VideoMME	D61jenC5oBA.mp4	220-3	What is this video mainly about?	2	['A. A male and a female player are competing in a synchronized swimming routine.', 'B. A male and a female player are collaborating on a painting in an art studio.', 'C. A male and a female player are practicing partner acrobatics.', 'D. A male and a female player are rehearsing a romantic dance routine.']	C
221-1	VideoMME	c9oXTCVcTSE.mp4	221-1	As depicted in the video, which tool is not necessary to make a rubber band car?	1	['A. Straw.', 'B. Pencil.', 'C. Scissors.', 'D. Hammer.']	B
221-2	VideoMME	c9oXTCVcTSE.mp4	221-2	What is the color of the bottle cap?	2	['A. Blue.', 'B. Green.', 'C. Orange.', 'D. Red.']	C
221-3	VideoMME	c9oXTCVcTSE.mp4	221-3	What is this video mainly about?	0	['A. Making a toy car with everyday objects.', 'B. Handcrafting a plastic airplane with pretty cool science.', 'C. Doing fun science experiment using cola.', 'D. None of the above.']	A
222-1	VideoMME	FlcVBKTSjRs.mp4	222-1	How many spoons are used to make the holder in the video?	0	['A. 16.', 'B. 10.', 'C. 6.', 'D. 12.']	A
222-2	VideoMME	FlcVBKTSjRs.mp4	222-2	Which object does the holder made in this video visually resemble?	3	['A. Grass.', 'B. Animal.', "C. Human's face.", 'D. Flower.']	D
222-3	VideoMME	FlcVBKTSjRs.mp4	222-3	What is the primary focus or main topic of this video?	1	['A. Making a toy car with everyday objects.', 'B. Learning how to make a spoon candle holder.', 'C. Doing fun science experiment using cola.', 'D. None of the above.']	B
223-1	VideoMME	OCTekmo_szs.mp4	223-1	How many different kinds of snow globes are made in this video?	3	['A. 4.', 'B. 5.', 'C. 2.', 'D. 3.']	D
223-2	VideoMME	OCTekmo_szs.mp4	223-2	Which tool is not necessary to make a snow globe?	1	['A. Distilled water.', 'B. Scissors.', 'C. Glitter.', 'D. Super glue.']	B
223-3	VideoMME	OCTekmo_szs.mp4	223-3	What is this video mainly about?	2	['A. Learning how to make a spoon candle holder.', 'B. Teaching how to handcraft a plastic ball.', 'C. Learning how to DIY snow globes.', 'D. None of the above.']	C
224-1	VideoMME	g1MCVp5xICM.mp4	224-1	What is the color of the pistil in this video?	2	['A. Pink.', 'B. Black and white.', 'C. Light yellow.', 'D. None of above is right.']	C
224-2	VideoMME	g1MCVp5xICM.mp4	224-2	As can be seen in the video, which hand is used to hold the glue gun?	0	['A. Right.', 'B. Left.', 'C. Both two hands.', 'D. None of the hands.']	A
224-3	VideoMME	g1MCVp5xICM.mp4	224-3	What is the right order of the tools appearing in the video when making a paper peony? (a) Glue gun. (b) Yellow paper. (c) Pink paper. (d) Scissors.	1	['A. (b)(a)(d)(c).', 'B. (b)(d)(a)(c).', 'C. (a)(b)(c)(d).', 'D. (d)(a)(c)(b).']	B
225-1	VideoMME	BiJtPU9uP0c.mp4	225-1	How many different kinds of animal faces are made in this video?	1	['A. 4.', 'B. 3.', 'C. 5.', 'D. 2.']	B
225-2	VideoMME	BiJtPU9uP0c.mp4	225-2	What is the shape of the paper shown in the video?	2	['A. Circle.', 'B. Rectangle.', 'C. Square.', 'D. Triangle.']	C
225-3	VideoMME	BiJtPU9uP0c.mp4	225-3	What is the second paper animal made in this video?	0	['A. A pig.', 'B. A cat.', 'C. A dog.', 'D. A monkey.']	A
226-1	VideoMME	OQAf_rTw7n8.mp4	226-1	How many candle holders are made in this video?	3	['A. 4.', 'B. 5.', 'C. 6.', 'D. 3.']	D
226-2	VideoMME	OQAf_rTw7n8.mp4	226-2	What common objects do the candle holders made in this video share?	1	['A. Spoon.', 'B. Plastic cup.', 'C. String.', 'D. Plastic pearl.']	B
226-3	VideoMME	OQAf_rTw7n8.mp4	226-3	As shown in the video, where are the candles placed?	2	['A. Next to the holder made of spoons.', 'B. On the bottom of the table.', 'C. In the middle of the cups.', 'D. There is no candle in this video.']	C
227-1	VideoMME	qhW8L_GAodE.mp4	227-1	How are the bottle caps placed at the beginning of this video?	0	['A. Eight small white caps around a big orange cap.', 'B. Eight small white caps are in a line and above a big orange cap.', 'C. Eight small white caps are in a circle and above a big orange cap..', 'D. Eight small white caps are in a square and around a big orange cap.']	A
227-2	VideoMME	qhW8L_GAodE.mp4	227-2	What are the objects next to the girl on the sticker of the orange cap?	3	['A. A bloon and a bear.', 'B. An apple and a bear.', 'C. A zongzi and a bloon.', 'D. A bloon and an ice cream.']	D
227-3	VideoMME	qhW8L_GAodE.mp4	227-3	What is the objective or purpose of this do-it-yourself (DIY) project?	1	['A. It serves as a keychain.', 'B. It serves as a cup coaster.', 'C. It serves as a coin bank.', 'D. It serves as a storage box.']	B
228-1	VideoMME	ufZMrlZRn8o.mp4	228-1	What is the size of the rectangular paper?	2	['A. 3*20 cm.', 'B. 5*20 cm.', 'C. 3.5*20 cm.', 'D. 3.5*2 cm.']	C
228-2	VideoMME	ufZMrlZRn8o.mp4	228-2	As depicted in the video, how many times is the paper folded before cutting by scissors?	3	['A. 4.', 'B. 5.', 'C. 6.', 'D. 7.']	D
228-3	VideoMME	ufZMrlZRn8o.mp4	228-3	What is the function of the scissors that are used in the video?	0	['A. Making the paper look more like a heart.', 'B. Destroying the paper.', 'C. Cutting the paper into pieces.', 'D. None of the above.']	A
229-1	VideoMME	IKtnfFHjERg.mp4	229-1	What is the color of the two butterflies made of paper?	1	['A. Pink for the left and left for the right.', 'B. Yellow for the left and pink for the right.', 'C. Both are pink.', 'D. Both are yellow.']	B
229-2	VideoMME	IKtnfFHjERg.mp4	229-2	According to the video, in what manner is the paper initially folded?	2	['A. Along the center line.', 'B. Off two corners to the center line.', 'C. Along the diagonal.', 'D. Off two corners to the diagonal.']	C
229-3	VideoMME	IKtnfFHjERg.mp4	229-3	What is the right order of actions the video encourages to do after finishing making a paper butterfly? (a) Click Likes. (b) Subscribe. (c) Set Notifications.	0	['A. (a)(b)(c).', 'B. (b)(a)(c).', 'C. (a)(c)(b).', 'D. (c)(b)(a).']	A
230-1	VideoMME	B_OL2TSrpKM.mp4	230-1	What is the intended use or function of the needle used in the video?	3	['A. To damage its functionality of the stick.', 'B. To sculpture a word on the stick.', 'C. To create loops and stitches on the stick.', 'D. To drill a keyring hole on the popsicle stick.']	D
230-2	VideoMME	B_OL2TSrpKM.mp4	230-2	What is written on the first made keychains?	1	['A. Google.', 'B. YouTube.', 'C. Facebook.', 'D. Spotify.']	B
230-3	VideoMME	B_OL2TSrpKM.mp4	230-3	What is the last step that this video showcases to DIY a keychain using popsicle sticks?	2	['A. Drill a keyring hole on the popsicle stick.', 'B. Decorate the sticks using colored pens.', 'C. Put the keychain through the hole.', 'D. Cut a small piece from the entire stick.']	C
231-1	VideoMME	KfTtpoIovuk.mp4	231-1	What does the chef in the video end up cutting with a knife?	0	['A. Egg.', 'B. Beef.', 'C. Cake.', 'D. Cheese.']	A
231-2	VideoMME	KfTtpoIovuk.mp4	231-2	How many customers can be seen in the video?	2	['A. 4.', 'B. 1.', 'C. 2.', 'D. 3.']	C
231-3	VideoMME	KfTtpoIovuk.mp4	231-3	What is the subject matter of the video?	3	['A. Chef recruitment.', 'B. Wine advertisement.', 'C. Tourism publicity.', 'D. Restaurant publicity.']	D
232-1	VideoMME	zPx3EibuO_w.mp4	232-1	Which food item is cut in half with a knife by the person in the video?	1	['A. Cucumber.', 'B. Tomato.', 'C. Tofu.', 'D. Almond.']	B
232-2	VideoMME	zPx3EibuO_w.mp4	232-2	Which ingredient in the video is not used as a decoration at the end of the video?	1	['A. Sugar.', 'B. Noodles.', 'C. Tomato.', 'D. Shredded cucumber.']	B
232-3	VideoMME	zPx3EibuO_w.mp4	232-3	What is the topic of this video?	2	['A. Food introduction.', 'B. Food advertising.', 'C. Food-making tutorial.', 'D. Handmade tutorial.']	C
233-1	VideoMME	J2rlJV7zKZw.mp4	233-1	What tool is used in the video to stir ingredients?	3	['A. Little iron bars.', 'B. Scoop.', 'C. Stir by hand.', 'D. Mixer.']	D
233-2	VideoMME	J2rlJV7zKZw.mp4	233-2	Which ingredient is used first in the video to make this dish?	0	['A. Egg.', 'B. Lime juice.', 'C. Vegetable oil.', 'D. Sugar.']	A
