index	task_name	video_name	question_id	question	answer_number	candidates	answer
584_mlvu_584	findNeedle	needle_50.mp4	0	What nationality are the kids having fun in the paddy field?	3	['Indian', 'Chinese', 'American', 'Malays']	Malays
585_mlvu_585	findNeedle	needle_116.mp4	0	What type of vehicle is on the side of the desert highway for green screen or chroma key?	1	['A motorcycle', 'An SUV', 'A sedan', 'A pickup truck']	An SUV
586_mlvu_586	findNeedle	needle_143.mp4	0	What does the hand coming out of the computer do?	0	['Delivers a product', "Takes the woman's credit card", 'Points at something on the screen', "Shakes the woman's hand"]	Delivers a product
587_mlvu_587	findNeedle	needle_67.mp4	0	What can be seen in the background of the power plant block in the video?	0	['Power poles and chimneys', 'Mountains', 'Cityscape', 'Forest']	Power poles and chimneys
588_mlvu_588	findNeedle	needle_139.mp4	0	What is the habitat of the blue fin trevally shown in the video?	1	['Open ocean', 'Coral reef', 'Mangrove forest', 'Freshwater river']	Coral reef
589_mlvu_589	findNeedle	needle_94.mp4	0	What is the female potter's position while stirring paint?	2	['Lying down', 'Kneeling', 'Sitting', 'Standing']	Sitting
590_mlvu_590	findNeedle	needle_26.mp4	0	What season is it when the black cows with yellow tags on their ears are eating hay at the farm outdoors?	3	['Autumn', 'Spring', 'Winter', 'Summer']	Summer
591_mlvu_591	findNeedle	needle_88.mp4	0	What logo is displayed on the screen in the meeting room?	2	['Microsoft', 'Google', 'The Goldman Sachs Group', 'Apple']	The Goldman Sachs Group
592_mlvu_592	findNeedle	needle_48.mp4	0	What is the ethnicity of the children playing game on mobile phone in the video?	0	['Asian', 'African', 'Hispanic', 'Caucasian']	Asian
593_mlvu_593	findNeedle	needle_76.mp4	0	What is the chef doing with the lobster in the dinner preparation?	3	['Boiling', 'Grilling', 'Baking', 'Cutting']	Cutting
594_mlvu_594	findNeedle	needle_96.mp4	0	What is the ethnicity of the couple?	0	['Multiethnic', 'Caucasian', 'African', 'Asian']	Multiethnic
595_mlvu_595	findNeedle	needle_28.mp4	0	Who is the little girl sitting on while they read a children's book?	3	['Her sister', 'Her mother', 'Her father', 'Her grandmother']	Her grandmother
596_mlvu_596	findNeedle	needle_119.mp4	0	What is happening to the net on the basketball field in the video?	0	['The sea wind is pumping it', 'It is being replaced', 'It is being painted', 'It is being cut']	The sea wind is pumping it
597_mlvu_597	findNeedle	needle_42.mp4	0	What is the purpose of the SUV being on the side of the desert highway?	3	['For a car show', 'For a road trip', 'For a car race', 'For green screen or chroma key']	For green screen or chroma key
598_mlvu_598	findNeedle	needle_50.mp4	0	What are the two kids doing in the paddy field?	2	['Studying', 'Sleeping', 'Having fun', 'Playing football']	Having fun
599_mlvu_599	findNeedle	needle_67.mp4	0	What is rising to the sky in the video segment of the power plant block?	3	['Smoke', 'Birds', 'Balloons', 'Water vapor']	Water vapor
600_mlvu_600	findNeedle	needle_98.mp4	0	What is the young girl in the tracksuit doing on a rug in the park?	2	['Reading a book', 'Having a picnic', 'Doing yoga', 'Playing soccer']	Doing yoga
601_mlvu_601	findNeedle	needle_115.mp4	0	What is the team of scientists doing in the laboratory room?	1	['Conducting a physics experiment', 'Researching sample test with protection equipment and glasses', 'Teaching a class', 'Having a meeting']	Researching sample test with protection equipment and glasses
602_mlvu_602	findNeedle	needle_94.mp4	0	Where is the cup that the female potter is stirring paint in?	1	['On the floor', 'On the table', 'On the shelf', 'In her hand']	On the table
603_mlvu_603	findNeedle	needle_26.mp4	0	What is attached to the ears of the black cows eating hay at the farm outdoors on a summer sunny day?	0	['Yellow tags', 'Blue tags', 'Nothing', 'Red tags']	Yellow tags
604_mlvu_604	findNeedle	needle_44.mp4	0	What is being transferred to the beaker in the laboratory?	3	['Solid substance', 'Gas', 'Nothing', 'Liquid tester']	Liquid tester
605_mlvu_605	findNeedle	needle_138.mp4	0	What accessory are the two young women wearing while sitting on the bench in the street?	0	['Sunglasses', 'Gloves', 'Hats', 'Scarves']	Sunglasses
606_mlvu_606	findNeedle	needle_62.mp4	0	What is the young beautiful woman looking at while preparing for the new year?	3	['She is looking at the christmas lights', 'She is looking at the christmas stockings', 'She is looking at the presents', 'She is looking at the golden christmas toy']	She is looking at the golden christmas toy
607_mlvu_607	findNeedle	needle_68.mp4	0	What season is it when the little Asian girl in a bikini is creating sand piles on the beach at sunset?	2	['Autumn', 'Winter', 'Summer', 'Spring']	Summer
608_mlvu_608	findNeedle	needle_116.mp4	0	What is the purpose of the SUV being on the side of the desert highway?	0	['For green screen or chroma key', 'For a car race', 'For a road trip', 'For a car show']	For green screen or chroma key
609_mlvu_609	findNeedle	needle_40.mp4	0	What is the nature of the den where the American toad is sitting in the video?	3	['Water cavity', 'Wooden cavity', 'Stone cavity', 'Earthen cavity']	Earthen cavity
610_mlvu_610	findNeedle	needle_96.mp4	0	What devices are the couple using while sitting on the couch?	2	['Phone and TV', 'Tablet and phone', 'Laptop and phone', 'Laptop and TV']	Laptop and phone
611_mlvu_611	findNeedle	needle_46.mp4	0	What event are the students celebrating in the park?	3	['Admission', 'Birthday', 'Promotion', 'Graduation']	Graduation
612_mlvu_612	findNeedle	needle_113.mp4	0	What are the volunteers searching for during the simulation drill?	1	['Survivors of a natural disaster', 'Rocket attack casualties', 'Hidden treasure', 'Lost items']	Rocket attack casualties
613_mlvu_613	findNeedle	needle_132.mp4	0	What is the young beautiful woman looking at while preparing for the new year?	1	['She is looking at the presents', 'She is looking at the golden christmas toy', 'She is looking at the christmas lights', 'She is looking at the christmas stockings']	She is looking at the golden christmas toy
614_mlvu_614	findNeedle	needle_64.mp4	0	What season is depicted in the video segment where the forest fire is happening?	1	['Spring season', 'Dry season', 'Winter season', 'Rainy season']	Dry season
615_mlvu_615	findNeedle	needle_70.mp4	0	What is the weather like when the tourists are strolling in the Plaza de Espana in Seville?	3	['Cloudy', 'Snowy', 'Rainy', 'Sunny']	Sunny
616_mlvu_616	findNeedle	needle_59.mp4	0	What is the gender of the patient receiving the microblasting routine in the video?	2	['Not specified', 'Both male and female', 'Female', 'Male']	Female
617_mlvu_617	findNeedle	needle_49.mp4	0	What is the child doing at home in the video?	1	['Playing with toys', 'Playing game on mobile phone', 'Sleeping', 'Eating']	Playing game on mobile phone
618_mlvu_618	findNeedle	needle_66.mp4	0	What is rising to the sky in the video segment of the power plant block?	2	['Smoke', 'Balloons', 'Water vapor', 'Birds']	Water vapor
619_mlvu_619	findNeedle	needle_17.mp4	0	What does the Jack Russell dog want to do while being stroked by the owner in sports boots?	1	['Play fetch', 'Run away', 'Sleep', 'Eat']	Run away
620_mlvu_620	findNeedle	needle_84.mp4	0	What is the profession of the person who begins work with the drawings in the video?	1	['Artist', 'Engineer', 'Doctor', 'Teacher']	Engineer
621_mlvu_621	findNeedle	needle_17.mp4	0	What is the owner wearing while stroking his Jack Russell dog?	1	['Flip flops', 'Sports boots', 'Sneakers', 'Barefoot']	Sports boots
622_mlvu_622	findNeedle	needle_17.mp4	0	What type of dog is the owner in sports boots stroking?	0	['Jack Russell', 'German Shepherd', 'Golden Retriever', 'Bulldog']	Jack Russell
623_mlvu_623	findNeedle	needle_138.mp4	0	What is the mood of the two young women sitting on the bench in the street?	1	['Sad', 'Positive', 'Angry', 'Indifferent']	Positive
624_mlvu_624	findNeedle	needle_93.mp4	0	What is the woman doing during the summer sunset?	0	['Taking a moment to enjoy life', 'Reading a book', 'Having a picnic', 'Swimming in the sea']	Taking a moment to enjoy life
625_mlvu_625	findNeedle	needle_16.mp4	0	What does the Jack Russell dog want to do while being stroked by the owner in sports boots?	0	['Run away', 'Play fetch', 'Eat', 'Sleep']	Run away
626_mlvu_626	findNeedle	needle_16.mp4	0	What is the owner wearing while stroking his Jack Russell dog?	3	['Sneakers', 'Barefoot', 'Flip flops', 'Sports boots']	Sports boots
627_mlvu_627	findNeedle	needle_16.mp4	0	What type of dog is the owner in sports boots stroking?	0	['Jack Russell', 'German Shepherd', 'Golden Retriever', 'Bulldog']	Jack Russell
628_mlvu_628	findNeedle	needle_40.mp4	0	What is the American toad doing at the mouth of the den in the video?	3	['Jumping', 'Sleeping', 'Eating', 'Breathing and waiting']	Breathing and waiting
629_mlvu_629	findNeedle	needle_86.mp4	0	What is the mood of the boy walking in the water with colorful party balloons?	0	['Happy', 'Sad', 'Confused', 'Angry']	Happy
630_mlvu_630	findNeedle	needle_15.mp4	0	Who are decorating the Christmas tree outdoors in the video?	2	['A young mother and her daughter', 'An elderly couple', 'A young mother and her son', 'A young father and his son']	A young mother and her son
631_mlvu_631	findNeedle	needle_35.mp4	0	What are the dentist and his assistant doing to the patient's teeth in the video segment?	2	['Cleaning', 'Extracting', 'Treating', 'Whitening']	Treating
632_mlvu_632	findNeedle	needle_41.mp4	0	What is the state of movement of the American toad at the mouth of the den in the video?	0	['Very little movement', 'No movement at all', 'Moderate movement', 'Constant movement']	Very little movement
633_mlvu_633	findNeedle	needle_59.mp4	0	What procedure is the female employee of the cosmetology clinic performing on the patient?	1	['Haircut', 'Microblasting', 'Manicure', 'Facial']	Microblasting
634_mlvu_634	findNeedle	needle_89.mp4	0	What logo is displayed on the screen in the meeting room?	2	['Microsoft', 'Google', 'The Goldman Sachs Group', 'Apple']	The Goldman Sachs Group
635_mlvu_635	findNeedle	needle_83.mp4	0	What is the man's age?	0	['Mature', 'Teenager', 'Elderly', 'Child']	Mature
636_mlvu_636	findNeedle	needle_106.mp4	0	Who are decorating the Christmas tree outdoors in the video?	2	['A young father and his son', 'A young mother and her daughter', 'A young mother and her son', 'An elderly couple']	A young mother and her son
637_mlvu_637	findNeedle	needle_54.mp4	0	What is the older mature businesswoman holding while working on corporate strategy in office?	3	['A cup of coffee', 'A mobile phone', 'A laptop', 'A marker']	A marker
638_mlvu_638	findNeedle	needle_43.mp4	0	What is the condition of the highway where the SUV is parked for green screen or chroma key?	1	['Under construction', 'Empty', 'Busy with traffic', 'Flooded']	Empty
639_mlvu_639	findNeedle	needle_61.mp4	0	What is the appearance of the senior businessman by the sea shore?	1	['Formal with a suit', 'Posh looking with glasses', 'Sporty with a tracksuit', 'Casual with a hat']	Posh looking with glasses
640_mlvu_640	findNeedle	needle_109.mp4	0	What does the engineer begin to work with in the video?	0	['Drawings', 'Computer Codes', 'Blueprints', '3D Models']	Drawings
641_mlvu_641	findNeedle	needle_32.mp4	0	What is the woman's appearance?	2	['She is a middle-aged woman', 'She is an elderly woman', 'She is a beautiful woman', 'She is a young girl']	She is a beautiful woman
642_mlvu_642	findNeedle	needle_86.mp4	0	What is the kid doing with the colorful party balloons in the video?	3	['Sitting on the sand', 'Swimming in the pool', 'Running on the beach', 'Walking in the water']	Walking in the water
643_mlvu_643	findNeedle	needle_39.mp4	0	What season is it when the silhouette fishermen are fishing on the beach?	2	['Winter', 'Spring', 'Monsoon', 'Summer']	Monsoon
644_mlvu_644	findNeedle	needle_56.mp4	0	What is the woman doing in the garment factory?	2	['She is designing clothes', 'She is managing the factory', 'She is working on the production line', 'She is selling clothes']	She is working on the production line
645_mlvu_645	findNeedle	needle_63.mp4	0	What type of christmas toy is the young beautiful woman hanging on the christmas tree?	1	['A silver christmas toy', 'A golden christmas toy', 'A red christmas toy', 'A blue christmas toy']	A golden christmas toy
646_mlvu_646	findNeedle	needle_81.mp4	0	What happens to the egg when it falls on the glass floor in the video?	0	['It breaks and makes a mess', 'Nothing happens to it', "It cracks but doesn't break", 'It bounces back']	It breaks and makes a mess
647_mlvu_647	findNeedle	needle_102.mp4	0	What is the American toad's strategy to avoid detection in the video?	0	['Camouflage', 'Fighting', 'Hiding', 'Running away']	Camouflage
648_mlvu_648	findNeedle	needle_34.mp4	0	What tool is being used by the dentist and his assistant while treating the patient's teeth in the video segment?	3	['Dental drill', 'Dental scaler', 'Dental mirror', 'Face bow']	Face bow
649_mlvu_649	findNeedle	needle_40.mp4	0	What is the American toad's strategy to avoid detection in the video?	0	['Camouflage', 'Running away', 'Fighting', 'Hiding']	Camouflage
650_mlvu_650	findNeedle	needle_126.mp4	0	What type of beach is shown in the video?	3	['Pebble beach', 'Man-made beach', 'Sandy beach', 'Wild rocky beach']	Wild rocky beach
651_mlvu_651	findNeedle	needle_58.mp4	0	What procedure is the female employee of the cosmetology clinic performing on the patient?	1	['Manicure', 'Microblasting', 'Haircut', 'Facial']	Microblasting
652_mlvu_652	findNeedle	needle_143.mp4	0	What unusual event happens while the woman is using the computer?	1	['The computer crashes', 'A hand comes out of the computer', 'The screen goes blank', 'The computer starts talking']	A hand comes out of the computer
653_mlvu_653	findNeedle	needle_25.mp4	0	What is the habitat of the blue fin trevally shown in the video?	3	['Mangrove forest', 'Freshwater river', 'Open ocean', 'Coral reef']	Coral reef
654_mlvu_654	findNeedle	needle_25.mp4	0	Where is the group of blue fin trevally hunting in the video?	3	['Great Barrier Reef, Australia', 'Caribbean Sea, Bahamas', 'Red Sea, Egypt', 'Yap, Micronesia']	Yap, Micronesia
655_mlvu_655	findNeedle	needle_82.mp4	0	What is the man's age?	2	['Elderly', 'Teenager', 'Mature', 'Child']	Mature
656_mlvu_656	findNeedle	needle_104.mp4	0	What is the weather like as the car with a broken windshield rides through the mountain country village?	3	['Autumn rainy day', 'Winter snowy day', 'Spring cloudy day', 'Summer sunny day']	Summer sunny day
657_mlvu_657	findNeedle	needle_25.mp4	0	What is the prey of the blue fin trevally in the video?	1	['Jellyfish', 'Small reef fish and anthias', 'Plankton', 'Seaweed']	Small reef fish and anthias
658_mlvu_658	findNeedle	needle_24.mp4	0	What is the habitat of the blue fin trevally shown in the video?	0	['Coral reef', 'Freshwater river', 'Open ocean', 'Mangrove forest']	Coral reef
659_mlvu_659	findNeedle	needle_32.mp4	0	What is the woman's reaction when the hand comes out of the computer?	3	['She laughs', 'She screams', 'She is not surprised', 'She is surprised']	She is surprised
660_mlvu_660	findNeedle	needle_128.mp4	0	From where is the female making the video call?	0	['From her home living room', 'From her office', 'From her car', 'From a coffee shop']	From her home living room
661_mlvu_661	findNeedle	needle_60.mp4	0	What is the senior businessman doing by the sea shore?	1	['Reading a book', 'Having a serious conversation on the cell phone', 'Swimming in the sea', 'Eating lunch']	Having a serious conversation on the cell phone
662_mlvu_662	findNeedle	needle_24.mp4	0	Where is the group of blue fin trevally hunting in the video?	0	['Yap, Micronesia', 'Caribbean Sea, Bahamas', 'Red Sea, Egypt', 'Great Barrier Reef, Australia']	Yap, Micronesia
663_mlvu_663	findNeedle	needle_24.mp4	0	What is the prey of the blue fin trevally in the video?	0	['Small reef fish and anthias', 'Seaweed', 'Plankton', 'Jellyfish']	Small reef fish and anthias
664_mlvu_664	findNeedle	needle_76.mp4	0	Where is the chef preparing the dinner?	1	['In a hotel', 'By the ocean shore on an island', 'In a kitchen', 'In a restaurant']	By the ocean shore on an island
665_mlvu_665	findNeedle	needle_23.mp4	0	On what surface is the chef cutting the fresh orange pumpkin?	2	['Marble counter', 'Plastic cutting board', 'Wooden table', 'Stainless steel table']	Wooden table
666_mlvu_666	findNeedle	needle_27.mp4	0	Where are the black cows with yellow tags on their ears eating hay on a sunny day?	0	['At the farm', 'In the barn', 'In the forest', 'In the field']	At the farm
667_mlvu_667	findNeedle	needle_23.mp4	0	What color is the pumpkin that the chef is using to prepare the soup?	3	['White', 'Green', 'Yellow', 'Orange']	Orange
668_mlvu_668	findNeedle	needle_102.mp4	0	What is the state of movement of the American toad at the mouth of the den in the video?	0	['Very little movement', 'No movement at all', 'Constant movement', 'Moderate movement']	Very little movement
669_mlvu_669	findNeedle	needle_34.mp4	0	Who are using the face bow in the video segment?	3	['The assistant alone', 'The dentist alone', 'The patient', 'The dentist and his assistant']	The dentist and his assistant
670_mlvu_670	findNeedle	needle_130.mp4	0	What is the owner wearing while stroking his Jack Russell dog?	3	['Sneakers', 'Barefoot', 'Flip flops', 'Sports boots']	Sports boots
671_mlvu_671	findNeedle	needle_147.mp4	0	What is the senior businessman doing by the sea shore?	3	['Eating lunch', 'Swimming in the sea', 'Reading a book', 'Having a serious conversation on the cell phone']	Having a serious conversation on the cell phone
672_mlvu_672	findNeedle	needle_80.mp4	0	What happens to the egg when it falls on the glass floor in the video?	1	["It cracks but doesn't break", 'It breaks and makes a mess', 'Nothing happens to it', 'It bounces back']	It breaks and makes a mess
673_mlvu_673	findNeedle	needle_58.mp4	0	What is the profession of the woman performing the microblasting routine in the video?	1	['Dentist', 'Cosmetologist', 'Nurse', 'Hair Stylist']	Cosmetologist
674_mlvu_674	findNeedle	needle_143.mp4	0	What is the woman doing on the computer?	2	['Watching a movie', 'Playing a game', 'Shopping online', 'Writing an email']	Shopping online
675_mlvu_675	findNeedle	needle_97.mp4	0	What are the couple planning and dreaming about?	2	['New job', 'Vacation', 'New home', 'Wedding']	New home
676_mlvu_676	findNeedle	needle_29.mp4	0	What is the activity involving the little girl and her grandmother?	2	['They are painting', 'They are cooking', "They are reading a children's book", 'They are gardening']	They are reading a children's book
677_mlvu_677	findNeedle	needle_36.mp4	0	What color is the water on the tropical beach in the video?	0	['Azure blue', 'Green', 'Dark blue', 'Clear']	Azure blue
678_mlvu_678	findNeedle	needle_149.mp4	0	What logo is displayed on the screen in the meeting room?	0	['The Goldman Sachs Group', 'Google', 'Microsoft', 'Apple']	The Goldman Sachs Group
679_mlvu_679	findNeedle	needle_72.mp4	0	What is the woman doing in the flower shop?	3	['Cleaning the shop', 'Arranging books', 'Watering the plants', 'Making a bouquet of fresh flowers']	Making a bouquet of fresh flowers
680_mlvu_680	findNeedle	needle_144.mp4	0	What color is the pumpkin that the chef is using to prepare the soup?	0	['Orange', 'White', 'Yellow', 'Green']	Orange
681_mlvu_681	findNeedle	needle_99.mp4	0	What time of day is it when the young girl in a tracksuit is doing yoga in the park?	1	['Midday', 'Sunset', 'Night', 'Morning']	Sunset
682_mlvu_682	findNeedle	needle_31.mp4	0	What is the setting of the highway road construction?	3	['Underwater', 'In space', 'Indoor', 'Outdoor']	Outdoor
683_mlvu_683	findNeedle	needle_14.mp4	0	What are the young mother and her son doing outdoors in the video?	1	['They are making a snowman', 'They are decorating a Christmas tree', 'They are having a picnic', 'They are playing with snow']	They are decorating a Christmas tree
684_mlvu_684	findNeedle	needle_14.mp4	0	Who are decorating the Christmas tree outdoors in the video?	1	['An elderly couple', 'A young mother and her son', 'A young father and his son', 'A young mother and her daughter']	A young mother and her son
685_mlvu_685	findNeedle	needle_106.mp4	0	Where are the young mother and her son decorating the Christmas tree in the video?	2	['At a shopping mall', 'Indoors', 'Outdoors', 'In a park']	Outdoors
686_mlvu_686	findNeedle	needle_13.mp4	0	What are the volunteers doing to find the casualties of the rocket attack in the simulation drill?	0	['Digging through the rubble', 'Using a metal detector', 'Using a search dog', 'Using a drone']	Digging through the rubble
687_mlvu_687	findNeedle	needle_123.mp4	0	What event are the students celebrating in the park?	2	['Promotion', 'Birthday', 'Graduation', 'Admission']	Graduation
688_mlvu_688	findNeedle	needle_54.mp4	0	Where is the middle aged female executive working on the corporate strategy?	2	['In a cafe', 'In a park', 'In office', 'At home']	In office
689_mlvu_689	findNeedle	needle_75.mp4	0	What are the two young women wearing in the street?	0	['Trendy summer clothes', 'Swimwear', 'Formal attire', 'Winter clothes']	Trendy summer clothes
690_mlvu_690	findNeedle	needle_95.mp4	0	Where is the cup that the female potter is stirring paint in?	1	['In her hand', 'On the table', 'On the shelf', 'On the floor']	On the table
691_mlvu_691	findNeedle	needle_27.mp4	0	What color are the cows eating hay from the stall at the farm outdoors on a summer sunny day?	1	['Spotted', 'Black', 'White', 'Brown']	Black
692_mlvu_692	findNeedle	needle_13.mp4	0	What are the volunteers doing in the rubble during the simulation drill?	3	['Hiding from an enemy', 'Creating a barricade', 'Building a structure', 'Searching for rocket attack casualties']	Searching for rocket attack casualties
693_mlvu_693	findNeedle	needle_13.mp4	0	What are the volunteers searching for during the simulation drill?	1	['Hidden treasure', 'Rocket attack casualties', 'Lost items', 'Survivors of a natural disaster']	Rocket attack casualties
694_mlvu_694	findNeedle	needle_33.mp4	0	What unusual event happens while the woman is using the computer?	0	['A hand comes out of the computer', 'The computer crashes', 'The screen goes blank', 'The computer starts talking']	A hand comes out of the computer
695_mlvu_695	findNeedle	needle_12.mp4	0	What are the volunteers doing to find the casualties of the rocket attack in the simulation drill?	3	['Using a metal detector', 'Using a search dog', 'Using a drone', 'Digging through the rubble']	Digging through the rubble
696_mlvu_696	findNeedle	needle_12.mp4	0	What is the context of the simulation drill where volunteers are digging through the rubble?	3	['An earthquake', 'A building demolition', 'A construction site accident', 'A rocket attack']	A rocket attack
697_mlvu_697	findNeedle	needle_141.mp4	0	What season is it when the little Asian girl in a bikini is creating sand piles on the beach at sunset?	3	['Winter', 'Spring', 'Autumn', 'Summer']	Summer
698_mlvu_698	findNeedle	needle_12.mp4	0	What are the volunteers searching for during the simulation drill?	2	['Hidden treasure', 'Survivors of a natural disaster', 'Rocket attack casualties', 'Lost items']	Rocket attack casualties
699_mlvu_699	findNeedle	needle_120.mp4	0	Who is the little girl sitting on while they read a children's book?	1	['Her father', 'Her grandmother', 'Her sister', 'Her mother']	Her grandmother
700_mlvu_700	findNeedle	needle_51.mp4	0	What animals are tied beside the paddy field where the two Malays kids are having fun?	2	['Dogs', 'Horses', 'Cows', 'Sheep']	Cows
701_mlvu_701	findNeedle	needle_143.mp4	0	What is the woman's reaction when the hand comes out of the computer?	2	['She screams', 'She laughs', 'She is surprised', 'She is not surprised']	She is surprised
702_mlvu_702	findNeedle	needle_67.mp4	0	What time of the day is it in the video segment of the power plant block?	3	['Midday', 'Dusk', 'Night', 'Dawn']	Dawn
703_mlvu_703	findNeedle	needle_75.mp4	0	What are the two young women doing on the bench in the street?	1	['Running', 'Communicating', 'Eating', 'Sleeping']	Communicating
704_mlvu_704	findNeedle	needle_95.mp4	0	What is the female potter doing with the brush?	2	['Cleaning the brush', 'Drawing on the table', 'Stirring paint in a cup', 'Painting a picture']	Stirring paint in a cup
705_mlvu_705	findNeedle	needle_26.mp4	0	Where are the black cows with yellow tags on their ears eating hay on a sunny day?	1	['In the barn', 'At the farm', 'In the forest', 'In the field']	At the farm
706_mlvu_706	findNeedle	needle_45.mp4	0	What is the team of scientists doing in the laboratory room?	3	['Conducting a physics experiment', 'Having a meeting', 'Teaching a class', 'Researching sample test with protection equipment and glasses']	Researching sample test with protection equipment and glasses
707_mlvu_707	findNeedle	needle_139.mp4	0	What is the prey of the blue fin trevally in the video?	2	['Plankton', 'Jellyfish', 'Small reef fish and anthias', 'Seaweed']	Small reef fish and anthias
708_mlvu_708	findNeedle	needle_69.mp4	0	What is the little Asian girl wearing while creating sand piles on the beach at sunset?	3	['A dress', 'A swimsuit', 'Shorts and a t-shirt', 'A bikini']	A bikini
709_mlvu_709	findNeedle	needle_88.mp4	0	Where is the Goldman Sachs Group logo displayed?	2	['On a billboard', 'On a laptop', 'On the screen in a meeting room', 'On a mobile phone']	On the screen in a meeting room
710_mlvu_710	findNeedle	needle_96.mp4	0	What are the couple planning and dreaming about?	1	['New job', 'New home', 'Wedding', 'Vacation']	New home
711_mlvu_711	findNeedle	needle_28.mp4	0	What are the little girl and her grandmother doing together?	2	['Playing a game', 'Eating dinner', "Reading a children's book", 'Watching TV']	Reading a children's book
712_mlvu_712	findNeedle	needle_119.mp4	0	What is the backdrop of the basketball in the video?	2	['A forest', 'A city skyline', 'A bright multi-colored cloudy sky', 'A clear blue sky']	A bright multi-colored cloudy sky
713_mlvu_713	findNeedle	needle_70.mp4	0	Where are the tourists strolling and admiring the fountain?	1	['Plaza de Espana in Valencia', 'Plaza de Espana in Seville', 'Plaza de Espana in Barcelona', 'Plaza de Espana in Madrid']	Plaza de Espana in Seville
714_mlvu_714	findNeedle	needle_136.mp4	0	What is the serious older mature businesswoman writing on the whiteboard?	0	['Notes', 'A novel', 'Her personal diary', 'A poem']	Notes
715_mlvu_715	findNeedle	needle_91.mp4	0	What is happening to the lily of the valley flowers in the video segment?	0	['Raindrops are falling on them', 'They are blooming', 'They are wilting', 'They are being picked']	Raindrops are falling on them
716_mlvu_716	findNeedle	needle_23.mp4	0	What is the chef preparing with the fresh orange pumpkin?	1	['Pumpkin pie', 'Creamy pumpkin soup', 'Roasted pumpkin', 'Pumpkin salad']	Creamy pumpkin soup
717_mlvu_717	findNeedle	needle_23.mp4	0	What is the chef doing with the fresh orange pumpkin on the wooden table?	2	['Roasting it', 'Peeling it', 'Cutting it into slices', 'Boiling it']	Cutting it into slices
718_mlvu_718	findNeedle	needle_98.mp4	0	What is the concept of the segment where the young girl in a tracksuit is doing yoga in the park?	2	['Outdoor sports', 'Leisure and relaxation', 'Meditation in the fresh air', 'Physical fitness']	Meditation in the fresh air
719_mlvu_719	findNeedle	needle_66.mp4	0	What time of the day is it in the video segment of the power plant block?	1	['Midday', 'Dawn', 'Night', 'Dusk']	Dawn
720_mlvu_720	findNeedle	needle_84.mp4	0	What does the engineer begin to work with in the video?	2	['3D Models', 'Computer Codes', 'Drawings', 'Blueprints']	Drawings
721_mlvu_721	findNeedle	needle_22.mp4	0	What color is the pumpkin that the chef is using to prepare the soup?	1	['Yellow', 'Orange', 'White', 'Green']	Orange
722_mlvu_722	findNeedle	needle_44.mp4	0	What type of protective gear are the scientists wearing in the laboratory?	1	['Helmets', 'Gloves and glasses', 'Safety boots', 'None']	Gloves and glasses
723_mlvu_723	findNeedle	needle_22.mp4	0	What is the chef preparing with the fresh orange pumpkin?	1	['Pumpkin pie', 'Creamy pumpkin soup', 'Pumpkin salad', 'Roasted pumpkin']	Creamy pumpkin soup
724_mlvu_724	findNeedle	needle_139.mp4	0	What species of fish is hunting small reef fish and anthias along a coral reef in the video?	3	['Clown fish', 'Barracuda', 'Great white shark', 'Blue fin trevally']	Blue fin trevally
725_mlvu_725	findNeedle	needle_93.mp4	0	What is the status of the woman enjoying the summer sunset?	1	['She is a student', 'She is a retired woman', 'She is a child', 'She is a working woman']	She is a retired woman
726_mlvu_726	findNeedle	needle_26.mp4	0	What color are the cows eating hay from the stall at the farm outdoors on a summer sunny day?	3	['Brown', 'Spotted', 'White', 'Black']	Black
727_mlvu_727	findNeedle	needle_22.mp4	0	What is the chef doing with the fresh orange pumpkin on the wooden table?	3	['Peeling it', 'Boiling it', 'Roasting it', 'Cutting it into slices']	Cutting it into slices
728_mlvu_728	findNeedle	needle_21.mp4	0	What is the weather like as the car with a broken windshield rides through the mountain country village?	1	['Spring cloudy day', 'Summer sunny day', 'Winter snowy day', 'Autumn rainy day']	Summer sunny day
729_mlvu_729	findNeedle	needle_21.mp4	0	From whose perspective is the scene of the car with a broken windshield riding through the mountain country village viewed?	0	["Backseat passenger's view", "Pedestrian's view", "Driver's view", "Bird's eye view"]	Backseat passenger's view
730_mlvu_730	findNeedle	needle_40.mp4	0	What is the state of movement of the American toad at the mouth of the den in the video?	1	['Moderate movement', 'Very little movement', 'Constant movement', 'No movement at all']	Very little movement
731_mlvu_731	findNeedle	needle_21.mp4	0	What is the condition of the car's windshield as it rides through the mountain country village?	0	['The windshield is broken', 'The windshield is foggy', 'The windshield is covered in snow', 'The windshield is clean']	The windshield is broken
732_mlvu_732	findNeedle	needle_47.mp4	0	Where are the students celebrating their graduation?	1	['In the classroom', 'In the park', 'At home', 'In the school auditorium']	In the park
733_mlvu_733	findNeedle	needle_64.mp4	0	What is the result of the forest fire on the dry grass in the video segment?	0	['The grass is producing smoke and flame', 'The grass is being covered in snow', 'The grass is growing taller', 'The grass is turning green']	The grass is producing smoke and flame
734_mlvu_734	findNeedle	needle_96.mp4	0	What are the couple surrounded by while sitting on the couch?	3	['Furniture', 'Balloons', 'Pillows', 'Cardboard boxes']	Cardboard boxes
735_mlvu_735	findNeedle	needle_70.mp4	0	What is a notable feature in the Plaza de Espana that the tourists are admiring?	0	['A fountain', 'A tree', 'A building', 'A statue']	A fountain
